product_code,product_name,buying_price,codigo_barras,marca_id,clave_sat
10779,"Lona de polietileno reforzada 7x10 m, gris, 180g/m2, TRUPER",1765,7506240615415,1,31261601
10780,"Lona de polietileno reforzada 9x14 m, gris, 180g/m2, TRUPER",3175,7506240615422,1,31261601
10788,Blíster con 2 seguetas sierra sable 9' 6 DPP para madera,165,7506240624707,1,27111500
10789,Blíster con 2 seguetas sierra sable 12' 6 DPP para madera,179,7506240624714,1,27111500
10790,Blíster con 2 seguetas sierra sable 6' 10-14 DPP uso general,102,7506240624721,1,27111500
10791,Blíster con 2 seguetas sierra sable 9' 10-14 DPP uso general,149,7506240624738,1,27111500
10792,Blíster con 2 seguetas sierra sable 12' 10-14DPP uso general,195,7506240624745,1,27111500
10795,Blíster con 2 seguetas sierra sable 6' 14 DPP para metal,102,7506240624776,1,27111500
10796,Blíster con 2 seguetas sierra sable 6' 18 DPP para metal,102,7506240624783,1,27111500
10797,Blíster con 2 seguetas sierra sable 6' 24 DPP para metal,102,7506240624790,1,27111500
10798,Blíster con 2 seguetas sierra sable 8' 18 DPP para metal,135,7506240624806,1,27111500
10819,"Lentes de seguridad azules, Truper Ultralite",39,7506240619505,1,46181811
10820,"Lentes de seguridad verdes, Truper Ultralite",39,7506240619512,1,46181811
10821,"Lentes de seguridad interior-exterior, Truper Ultralite",39,7506240619529,1,46181811
10822,"Lentes de seguridad espejo plata, Truper Ultralite",39,7506240619536,1,46181811
10823,"Lentes de seguridad espejo azul, Truper Ultralite",39,7506240619543,1,46181811
10824,"Lentes de seguridad interior-exterior, Truper Vision",70,7506240619604,1,46181811
10825,"Lentes de seguridad espejo plata, Truper Vision",70,7506240619611,1,46181811
10826,"Lentes de seguridad espejo azul, Truper Vision",70,7506240619628,1,46181811
10847,"Guantes para mecánico, alta sensibilidad, TRUPER",279,7506240621911,1,46181500
10848,"Guantes para mecánico, palma reforzada, TRUPER",175,7506240621928,1,46181500
10849,"Guantes para mecánico, alta visibilidad, TRUPER",259,7506240621935,1,46181500
10851,"Martillo cabeza cónica 27 mm uña curva, mango fibra vidrio",179,7506240641667,1,27111602
10852,"Martillo cabeza cónica 29 mm uña curva, mango fibra vidrio",209,7506240641674,1,27111602
10857,"Caja de herramienta, 16', negra",0,7506240644729,1,31261500
10902,"Caja para herramienta, 23'x17' c/ruedas, mango telescópico",995,7506240648901,1,31261500
10910,"Carretilla 6 ft3 imponchable, bastidores madera, TRUPER",1990,7506240649816,1,24101507
10911,"Carretilla 6 ft3 concha plástica,imponchable b/madera,TRUPER",1725,7506240649823,1,24101507
10914,"Martillo cabeza cónica 27 mm uña curva, mango tubular,TRUPER",165,7506240650034,1,27111602
10916,"Lima triángulo pesado 4', 34 dpp, con mango, TRUPER",26,7506240650119,1,27111933
10917,"Lima triángulo pesado 5', 34 dpp, con mango, TRUPER",28,7506240650126,1,27111933
10918,"Lima triángular 6' para machete, 34 dpp, con mango, TRUPER",32,7506240650133,1,27111933
10921,"Lima triángular 7' para machete, 36 dpp, con mango, TRUPER",49,7506240650140,1,27111933
10922,"Lima triángular 8' para machete, 36 dpp, con mango, TRUPER",57,7506240650157,1,27111933
10927,"Talacho-pico, mango de madera 14', Truper",187,7506240651482,1,27112000
10932,"Cinta para ducto 10m x 48mm, espesor 0.27mm, Expert",62,7506240652472,2,31201500
10933,"Cinta para ducto 30m x 48mm, espesor 0.27mm, Expert",165,7506240652489,2,31201500
10942,"Triángulo de seguridad, 17', con estuche plástico, TRUPER",275,7501206651254,1,55121700
10943,"Triángulo de seguridad, 11', TRUPER",149,7501206652824,1,55121700
10944,"Cinta para ducto 50m x 48mm, espesor 0.27mm, Expert",259,7506240652496,2,31201500
10950,"Boquilla turbo para LAVA-1600T y 2000T, Truper",135,7506240653165,1,40151600
10952,"Boquilla flexible para LAVA-1600T y 2000T, Truper",135,7506240653189,1,40151600
10957,"Filtro para LAVA-1600T y 2000T, Truper",135,7506240653196,1,40151600
10958,"Dispensador jabón p/LAVA-1600T y 2000T, Truper",289,7506240653202,1,31162800
10970,"Berbiquí profesional 12' perilla de madera, TRUPER",825,7501206620816,1,27111515
11008,"Bieldo para paja, 5 dientes, mgo largo 48',cab/grande TRUPER",655,7501206686010,1,27112000
11012,"Bieldo para paja, 4 dientes, mgo 34', puño 'Y', TRUPER",495,7501206612781,1,27112000
11015,"Bieldo para paja, 5 dientes, mgo 34', puño 'Y', TRUPER",525,7501206612798,1,27112000
11018,"Bieldo para jardín, 4 dientes, mgo 29', puño 'Y', TRUPER",450,7501206652220,1,27112000
11029,"Desmalezadora a gasolina 33 cc mango tipo 'bici', 18' corte",4750,7506240659556,1,27112014
11031,"Desmalezadora a gasolina 43 cc mango 'bici', 18' corte",5150,7506240659563,1,27112014
11032,"Desmalezadora a gasolina 52 cc mango tipo 'bici', 18' corte",5650,7506240659570,1,27112014
11039,"Pala cuadrada T-1000, puño 'Y', Truper",215,7506240652793,1,27112004
11095,"Pistola p/pintar gravedad LVMP vaso aluminio, 1.4 mm, Truper",425,7506240653929,1,31211908
11097,"Pistola p/retoque gravedad HVLP vaso plástico, 1 mm, Truper",425,7506240654162,1,31211908
11098,"Pistola compacta p/retoque LVMP vaso alum, 0.5 mm, Truper",285,7506240654179,1,31211908
11101,"Filtro de papel para aspiradoras 12 y 16 gal, TRUPER",615,7506240607816,1,47121602
11102,"Manguera para aspiradoras 3, 4, 5 y 6 gal, Truper",515,7506240607823,1,47121602
11103,"Manguera para aspiradoras 12 y 16 gal, Truper",585,7506240607830,1,47121602
11104,"Gancho multiusos para colgar, 10 cm, TRUPER",77,7506240654810,1,31162600
11107,"Escoba plástica para jardín, flexible, 23 dientes, mango 48'",139,7506240653424,1,27112027
11108,"Plastiprotector 5 x 2 m, uso rudo, Truper",28,7506240619093,1,31261601
11109,"Plastiprotector 5 x 3 m, uso ligero, Truper",27,7506240619109,1,31261601
11131,"Cavador mangos de acero 45', Truper",515,7506240653554,1,27112000
11133,"Hacha Michigan 4 lb, mango fibra de vidrio 34', Truper",545,7506240653561,1,27112005
11135,"Marro demoledor 10 lb, mango fibra de vidrio 36', Truper",835,7506240653578,1,27111600
11137,"Hacha para rajar madera 8 lbs, mango fibra de vidrio 36'",715,7506240653585,1,27112005
11139,"Caja para herramienta de 14' con compartimentos, TRUPER",165,7506240654285,1,31261500
11141,"Caja para herramienta de 16' con compartimentos, TRUPER",269,7506240654292,1,31261500
11143,"Caja para herramienta de 19' con compartimentos, TRUPER",339,7506240654308,1,31261500
11145,"Caja para herramienta de 22' con compartimentos, TRUPER",500,7506240654315,1,31261500
11147,"Pala redonda #4 T-2000, puño 'Y', Truper",315,7506240655022,1,27112004
11149,"Pala redonda # 4 T-2000, mango largo 45', Truper",325,7506240655039,1,27112004
11167,"Pala redonda T-1000, puño 'Y', Truper",215,7506240656036,1,27112004
11175,"Martillo cabeza cónica 29 mm uña curva, mango tubular,TRUPER",209,7506240656098,1,27111602
11186,"Llave (pistola) de impacto neumática 1', ind, TRUPER",10500,7506240636687,1,27131501
11188,"Rectificador neumático 1/4' recto, Truper",545,7506240636700,1,27131500
11205,"Embudo plástico 250 ml, cuello rígido, Truper",15.5,7506240658504,1,31162800
11207,"Embudo plástico 500 ml, cuello flexible con filtro, Truper",46,7506240658511,1,31162800
11229,"Llanta completa imponchable 13-1/2', incluye eje y baleros",470,7506240661191,1,31162702
11231,"Cuchara para albañil 9' forjada tipo Filadelfia, mgo Comfort",225,7506240661160,1,27112200
11232,"Cuchara para albañil 10' forjada tipo Filadelfia,mgo Comfort",239,7506240661177,1,27112200
11234,"Cuchara para albañil 11' forjada tipo Filadelfia,mgo Comfort",255,7506240661184,1,27112200
11237,"Lima plana bastarda 10' con mango doble inyección, TRUPER",129,7506240664505,1,27111918
11238,"Lima plana muza 6' con mango doble inyección, TRUPER",75,7506240664512,1,27111918
11240,"Lima plana muza 8' con mango doble inyección, TRUPER",93,7506240664529,1,27111918
11241,"Lima plana muza 10' con mango doble inyección, TRUPER",135,7506240664536,1,27111918
11243,"Lima media caña bastarda 10' mango doble inyección, TRUPER",149,7506240664543,1,27111918
11244,"Lima redonda bastarda 10' con mango doble inyección, TRUPER",93,7506240664550,1,27111918
11246,"Lima escofina 10' con mango doble inyección, TRUPER",165,7506240664567,1,27111918
11247,"Lima redonda muza 6' con mango doble inyección, TRUPER",67,7506240664574,1,27111918
11249,"Carretilla 8 ft3 Neumática, bastidor tubular, Truper",2125,7506240664581,1,24101507
11250,"Carretilla 8 ft3 Doble llanta neumática, bastidores acero",2325,7506240664598,1,24101507
11252,"Marro para herrería 3 lb mango 12', Truper",215,7506240664857,1,27111600
11253,"Marro para herrería 4 lb mango 12', Truper",265,7506240664864,1,27111600
11254,"Broca para concreto de 1 x 6', Truper",249,7501206634646,1,27111543
11255,"Marro demoledor 3 lb, mango 12', Truper",215,7506240664871,1,27111600
11256,"Marro demoledor 4 lb, mango 12', Truper",269,7506240664888,1,27111600
11257,"Broca para concreto de 1 x 12', Truper",345,7501206634653,1,27111543
11289,"Broca SDS Plus 1 x 10', Truper",365,7501206613788,1,27111543
11290,"Broca SDS Plus 1 x 18', Truper",495,7501206613771,1,27111543
11298,"Aspersor metálico de 3 brazos con base plástica, TRUPER",515,7506240600558,1,21101803
11349,"Lima negra triángulo pesado 6', 34 dpp, TRUPER",22,7506240665113,1,27111918
11361,"Lima negra triángulo pesado 8', 32 dpp, TRUPER",46,7506240665120,1,27111918
11391,"Pala T-2000 cuadrada, tipo español, mango largo 41', Truper",339,7506240666585,1,31162800
11392,"Llana 11' canto recto, tipo español, mgo madera, Truper",77,7506240666813,1,27112200
11444,"Broca para router, corte recto, 1/2' con balero, Truper",155,7501206650240,1,27112821
11464,"Broca para router, media caña, 1/2' con balero, Truper",102,7501206600672,1,27112821
11469,"Broca para router, redondeado, 1' con balero, Truper",147,7501206600627,1,27112821
11506,"Caja para herramienta 23' industrial, broches metálicos",545,7501206604564,1,31261500
11511,"Porta herramientas de cuero con 8 compartimentos, Truper",395,7501206600849,1,24112403
11514,"Porta herramientas de cuero con 11 compartimentos, Truper",215,7501206600870,1,24112403
11515,"Porta herramientas de cuero con 7 compartimentos, Truper",139,7501206600887,1,24112403
11516,"Porta herramientas de clavos con 2 compartimentos, Truper",159,7501206600894,1,24112403
11520,"Carda alambre ondulado 6' x 3/4' para esmeril, Truper",259,7501206640814,1,23131503
11523,"Carda alambre ondulado 6' x 13/16' para esmeril, Truper",275,7501206640821,1,23131503
11524,"Llana 11' dentado triangular, tipo español, mgo madera",77,7506240666820,1,27112200
11525,"Llana 11' dentado cuadrado 1/4', tipo español, mgo madera",77,7506240666837,1,27112200
11529,"Carda copa 4' alambre ondulado fino, eje 5/8'-11, Truper",195,7501206640845,1,23131503
11532,"Carda copa 4' alambre ondulado fino, eje M14, Truper",179,7501206640852,1,23131503
11533,"Porta herramientas de carnaza con 10 compartimentos, Truper",289,7501206658949,1,24112403
11534,"Porta herramientas de carnaza con 9 compartimentos, Truper",325,7501206658956,1,24112403
11536,"Porta herramientas de carnaza con 12 compartimentos, Truper",455,7501206658963,1,24112403
11537,"Porta herramientas de carnaza con 13 compartimentos, Truper",545,7501206658970,1,24112403
11538,"Carda copa 5' alambre ondulado fino, eje M14, Truper",259,7501206640876,1,23131503
11539,Cepillo de alambre 51 pinceles acero al carbono c/espátula,58,7501206609491,1,27111907
11540,"Cepillo curvo anti-chispa, alambre ondulado, Truper",35,7501206608685,1,27111907
11543,"Carda copa 5' alambre trenzado grueso, eje M14, Truper",279,7501206683828,1,23131503
11544,"Carda copa 5' alambre trenzado fino, eje M14, Truper",279,7501206640890,1,23131503
11554,"Disco Tipo 42 de 9' x 3.2 mm corte metal, Truper Expert",87,7501206674093,2,31191506
11556,"Cepillo rectangular de alambre 114 pinceles,sin mango,Truper",65,7501206666906,1,27111907
11561,"Disco para corte de metal, tipo 41, diámetro 7' Expert",55,7501206674024,2,31191506
11562,"Cepillo rectangular de alambre 180 pinceles,sin mango,Truper",93,7501206667927,1,27111907
11565,"Disco Tipo 42 de 7' x 3.2 mm corte metal, Truper Expert",62,7501206674109,2,31191506
11571,"Carda de copa 1-3/4' alambre grueso para taladro, Truper",62,7501206675755,1,23131503
11574,"Carda circular 2' alambre fino para taladro, Truper",44,7501206600122,1,23131503
11575,"Carda circular 3' alambre fino para taladro, Truper",67,7501206600139,1,23131503
11576,"Carda circular 4' alambre fino para taladro, Truper",93,7501206600146,1,23131503
11577,"Juego de 4 cardas para taladro, Truper",249,7501206643655,1,23131503
11597,"Carda circular 6' alambre trenzado, eje 5/8'-11, Truper",339,7501206600238,1,23131503
11598,"Carda trenzado fino 6' x 5/8' para esmeril, Truper",339,7501206600245,1,23131503
11599,"Carda trenzado grueso 6' x 5/8' para esmeril, Truper",339,7501206600252,1,23131503
11637,"Disco Tipo 41 de 7' x 1.8 mm corte fino acero inox, Sable",70,7506240610069,1,31191506
11638,"Machete huixtla corte derecho, largo 25', Truper",165,7506240666868,1,27112001
11639,"Machete huixtla corte izquierdo, largo 25', Truper",165,7506240666875,1,27112001
11668,"Piedra para asentar 200 mm, doble grano 150 y 240, Truper",117,7501206611623,1,31191510
11669,"Piedra para afilar guadaña, grano 120, Truper",55,7501206611616,1,31191510
11670,"Disco laminado 4', grano 40 centro 5/8', fibra, TRUPER",70,7501206639719,1,31191506
11671,"Disco laminado 4', grano 60 centro 5/8', fibra, TRUPER",70,7501206639726,1,31191506
11672,"Disco laminado 4', grano 120 centro 5/8', fibra, TRUPER",70,7501206639733,1,31191506
11673,"Disco laminado 4-1/2', grano 40 centro 7/8', fibra, TRUPER",77,7501206639740,1,31191506
11674,"Disco laminado 4-1/2', grano 60 centro 7/8', fibra, TRUPER",77,7501206639757,1,31191506
11675,"Disco laminado 4-1/2', grano 120 centro 7/8', fibra, TRUPER",77,7501206639764,1,31191506
11687,"Disco laminado 4', grano 80 centro 5/8', fibra, TRUPER",70,7506240623359,1,31191506
11688,"Disco laminado 4-1/2', grano 80 centro 7/8', fibra, TRUPER",77,7506240623366,1,31191506
11691,"Anillo pistón completo para fumigadora FM425, TRUPER",115,7506240622468,1,21101800
11720,"Flexómetro contra impactos 3 m, Cinta Negra 13 mm, Truper",117,7506610203174,1,27111801
11723,"Tronzadora / cortadora de metales 14', mango en 'D', 2200 W",3650,7506240620785,2,23241500
11724,"Cinta doble cara de 19 mm x 1.5 m, Truper",27,7506240657477,1,31201500
11725,"Cinta doble cara de 19 mm x 5 m, Truper",55,7506240657484,1,31201500
11726,"Cinta doble cara de 19 mm x 10 m, Truper",102,7506240657491,1,31201500
11727,"Cinta doble cara de 25 mm x 5 m, Truper",75,7506240657507,1,31201500
11728,"Cinta doble cara de 25 mm x 10 m, Truper",139,7506240657514,1,31201500
11740,"Carretilla 4.5 ft3 Neumática, bastidor tubular, Truper",1695,7501206630808,1,24101507
11747,"Flexómetro contra impactos 8 m, Cinta Negra 25 mm, Truper",275,7506240673835,1,27111801
11749,"Pistola p/pintar gravedad LVMP vaso plástico, 1.4 mm, Expert",1525,7506240671114,2,31211908
11753,"Carretilla 5 ft3 Neumática, bastidor tubular, Truper",1725,7501206611210,1,24101507
11761,"Carretilla 4.75 ft3 angosta Neumática, tubular, Truper",1725,7501206619377,1,24101507
11773,"Cortador azulejo 35' (90cm) gran formato c/maletín, EXPERT",6350,7506240676096,2,23101508
11775,"Cortador azulejo 47' (120cm) gran formato c/maletín, EXPERT",7150,7506240676102,2,23101508
11776,"Carretilla 6 ft3 Neumática, bastidor tubular, Truper",1925,7501206630860,1,24101507
11777,"Carretilla concha plástica 6 ft3 Neumática, bastidor tubular",1525,7501206667835,1,24101507
11781,"Soldadora inversora 100A, 127V, TRUPER",2950,7506240675013,1,23271400
11787,"Soldadora inversora 130A, Bi-voltaje 127/220V, TRUPER",3350,7506240675020,1,23271400
11811,Caja p/herramienta 19' c/compartimentos y broches metálicos,385,7506240669296,1,24121500
11812,Caja p/herramienta 22' c/compartimentos y broches metálicos,525,7506240669302,1,24121500
11820,"Plomada de latón 8 oz tipo Guatemala, Truper",199,7506240676225,1,27111804
11822,"Plomada de latón 16 oz tipo Guatemala, Truper",330,7506240676232,1,27111804
11823,"Plomada de latón 24 oz tipo Guatemala, Truper",455,7506240676249,1,27111804
11824,"Plomada de latón 32 oz tipo Guatemala, Truper",605,7506240676256,1,27111804
11848,"Plomada de acero, 8 oz, Truper",102,7506240673330,1,27111804
11849,"Plomada de acero, 16 oz, Truper",139,7506240676263,1,27111804
11850,"Llanta neumática reforzada 16', sin cámara, Truper",179,7501206691038,1,24101507
11852,"Llanta completa neumática 16', incluye eje y baleros",425,7501206691052,1,24101507
11854,Caja c/llanta reforzada y acc. p/carretilla TRUPER,865,7501206692394,1,24101507
11856,"Llanta neumática rodada lisa 16', sin cámara, Truper",139,7501206691045,1,24101507
11858,"Llanta completa neumática lisa 16', incluye eje y baleros",395,7501206691069,1,24101507
11859,"Pistola aerográfica de gravedad vaso multiposición, Truper",425,7506240674382,1,31211908
11861,"Pistola aerográfica de succión , Truper",239,7506240674399,1,31211908
11862,"Llanta completa hule sólido 13-1/2', incluye eje y baleros",425,7501206691953,1,24101507
11863,"Tenaza 9' para azulejo, Truper Expert",375,7506240673866,2,27111525
11864,Caja c/llanta hule sólido y acc. p/carretilla TRUPER,865,7501206692417,1,24101507
11865,"Espátula tapizadora de 8' acero inoxidable, Truper Expert",179,7506240673781,2,27111909
11867,"Estuche con 5 extensiones de 60 mm, magnéticas, EXPERT",125,7506240673088,2,31162800
11869,"Estuche con 5 extensiones de 70 mm, magnéticas, EXPERT",135,7506240673095,2,31162800
11870,"Eje corto para carretillas 1 llanta EXPERT, TRUPER y PRETUL",46,7501206691090,1,24101507
11871,"Estuche con 5 extensiones de 100 mm, magnéticas, EXPERT",165,7506240673101,2,31162800
11873,"Extensión magnética 3?, para puntas, cambio rápido, EXPERT",77,7506240676287,2,31162800
11875,"Extensión magnética articulada 3 1/2', para puntas, EXPERT",155,7506240676294,2,31162800
11876,"2 chumaceras p/carretillas 1 llanta EXPERT, TRUPER y PRETUL",27,7501206691113,1,24101507
11877,"Juego de 4 piezas para instalar cerraduras, Truper Expert",555,7506240673163,2,31162402
11879,"Espátula tapizadora de 10' acero inoxidable, Truper Expert",199,7506240673798,2,27111909
11881,"Espátula tapizadora de 12' acero inoxidable, Truper Expert",219,7506240673804,2,27111909
11882,2 soportes calibre 15 para carretillas TRUPER,125,7501206691144,1,24101507
11884,2 tirantes calibre 15 para carretillas TRUPER y EXPERT,47,7501206691168,1,24101507
11885,"Juego de 19 puntas mixtas largo 1' estuche plástico, Expert",175,7506240672845,2,31162800
11886,Puente 580 kg para carretillas TRUPER,65,7501206691175,1,24101507
11887,"Juego de 31 puntas mixtas largo 1' estuche plástico, Expert",249,7506240672852,2,31162800
11889,"Juego de 58 puntas mixtas largo 1' estuche plástico, Expert",325,7506240672869,2,31162800
11895,"Juego de 47 puntas mixtas largos 1' y 2' en estuche, Expert",425,7506240672876,2,31162800
11900,"Concha metálica p/carretillas CAT-60FF/ND y T-6FF/N,TRUPER",835,7501206691212,1,24101507
11925,"Boquilla para lata de gas con válvula roscada, TRUPER",285,7501206696538,1,23271800
11973,"Cavador mangos de madera 48', Truper",575,7501206610503,1,27112000
11975,"Revolvedor para mortero, 120mm de diámetro, TRUPER",189,7506240672531,1,27112200
11979,"Cavador mangos de madera 48', Truper Expert",775,7501206612156,2,27112000
11981,"Cavador mangos de acero 47', Truper Expert",675,7501206675908,2,27112000
11986,"Mechero para lata de gas con válvula roscada, TRUPER",139,7506240624523,1,23271800
11987,"Boquilla aluminio, enc.electrónico, p/lata de gas 1/4 vuelta",315,7506240624530,1,23271800
11989,"Pistola p/pintar gravedad LVMP vaso aluminio, 1 mm, Truper",425,7506240671121,1,31211908
11997,"Mini bomba manual para bicicleta, abatible, 75 PSI, TRUPER",165,7506240637950,1,40151501
12006,"Cepillo para carpintero #4 base lisa, Truper",1215,7501206620038,1,27111903
12009,"Cepillo para carpintero #4 base estriada, Truper",1245,7501206620045,1,27111903
12012,"Cepillo para carpintero #5 base lisa, Truper",1275,7501206620052,1,27111903
12015,"Cepillo para carpintero #5 base estriada, Truper",1295,7501206620069,1,27111903
12018,"Cepillo para carpintero #6 base lisa, Truper",1775,7501206620076,1,27111903
12021,"Cepillo para carpintero #6 base estriada, Truper",1815,7501206620083,1,27111903
12022,"Mini chancla para carpintero, Truper",195,7501206626795,1,27111903
12024,"Cepillo tipo chancla para carpintero, Truper",655,7501206620090,1,27111903
12028,"Repuesto de cuchilla para cepillo CH-7, Truper",65,7501206624302,1,27111903
12036,"Cuchilla para cepillo de carpintero # 6, Truper",139,7501206691229,1,27111903
12045,"Cuchilla y contra para cepillo de carpintero # 6, Truper",169,7501206691250,1,27111903
12058,"Escochebre recto 9', Truper",229,7506240610380,1,27111903
12059,"Escochebre curvo 9', Truper",229,7506240610397,1,27111903
12061,"Pintura en aerosol, azul neón, bote esbelto, 400 ml",85,7506240653592,1,31162800
12062,"Pintura en aerosol, amarillo neón, bote esbelto, 400 ml",85,7506240653608,1,31162800
12066,"Gabinete metálico móvil, 4 cajones, capacidad 90 kg, Truper",10500,7501206625606,1,56121802
12067,"Gabinete metálico móvil, 6 cajones, capacidad 130 kg, Truper",12250,7501206625613,1,56121802
12076,"Filtro de espuma para aspiradoras 3 y 4 gal, TRUPER",77,7506240602774,1,47121602
12077,"Tubo de extensión para aspiradoras 3, 4, 5 y 6 gal, Truper",365,7506240602781,1,47121602
12080,"Bolsa con 3 filtros de tela, aspiradoras 5-16 gal, TRUPER",275,7506240602798,1,47121602
12081,"Filtro de espuma para aspiradoras 6, 12 y 16 gal, TRUPER",102,7506240602804,1,47121602
12082,"Filtro de papel para aspiradoras 5 y 6 gal, TRUPER",289,7506240602811,1,47121602
12085,"Filtro de cartucho para aspiradoras 5, 12 y 16 gal, TRUPER",405,7506240602828,1,47121602
12086,"Tubo de extensión para aspiradoras 12 y 16 gal, Truper",365,7506240602835,1,47121602
12091,"Aspiradora de sólidos y líquidos, 3 gal, plástica, Truper",1035,7506240600671,1,47121602
12092,"Aspiradora de sólidos y líquidos, 6 gal, plástica, Truper",1665,7506240600688,1,47121602
12093,"Aspiradora sólidos y líquidos, 12 gal, soplador desmontable",3650,7506240600695,1,47121602
12108,"Antorcha para soldadoras inversoras, TRUPER",1415,7506240650515,1,23271700
12110,"Lijadora de banda y disco 4 x 6', 1/2 HP (375 W), Truper",3650,7506240657798,1,31162800
12114,"Bomba periférica 1HP, altura máx 60m, uso agrícola, TRUPER",1525,7506240670575,1,21101800
12125,"Broca escalonada óxido negro 12escalones 3/16' a 7/8',Truper",465,7506240670346,1,23242104
12128,"Pistola p/pintar gravedad HVLP vaso plástico, 1.4 mm, Truper",615,7506240669647,1,31211908
12129,"Pistola p/pintar gravedad HVLP vaso plástico, 1.7 mm, Truper",615,7506240669654,1,31211908
12131,"Pistola p/pintar gravedad HVLP vaso plástico, 2 mm, Truper",615,7506240669661,1,31211908
12138,"Estuche con 5 puntas de cruz PH0 largo 1', Truper Expert",39,7506240672500,2,27111734
12140,"Estuche con 5 puntas de cruz PH1 largo 1', Truper Expert",39,7506240672494,2,27111734
12141,"Estuche con 5 puntas de cruz PH2 largo 1', Truper Expert",39,7506240672487,2,27111734
12143,"Estuche con 5 puntas de cruz PH3 largo 1', Truper Expert",39,7506240672470,2,27111734
12144,"Estuche con 5 puntas de cruz PH0 largo 2', Truper Expert",55,7506240672463,2,27111734
12146,"Estuche con 5 puntas de cruz PH1 largo 2', Truper Expert",55,7506240672456,2,27111734
12147,"Estuche con 5 puntas de cruz PH2 largo 2', Truper Expert",55,7506240672449,2,27111734
12149,"Estuche con 5 puntas de cruz PH3 largo 2', Truper Expert",55,7506240672432,2,27111734
12150,"Estuche con 5 puntas de cruz PH0 largo 3', Truper Expert",70,7506240672425,2,27111734
12152,"Estuche con 5 puntas de cruz PH1 largo 3', Truper Expert",70,7506240672418,2,27111734
12153,"Estuche con 5 puntas de cruz PH2 largo 3', Truper Expert",70,7506240672401,2,27111734
12155,"Estuche con 5 puntas de cruz PH3 largo 3', Truper Expert",70,7506240672395,2,27111734
12156,"Estuche con 5 puntas pozidriv PZ1 largo 1', Truper Expert",39,7506240672388,2,27111734
12158,"Estuche con 5 puntas pozidriv PZ2 largo 1', Truper Expert",39,7506240672371,2,27111734
12159,"Estuche con 5 puntas pozidriv PZ3 largo 1', Truper Expert",39,7506240672364,2,27111734
12161,"Estuche con 5 puntas pozidriv PZ1 largo 2', Truper Expert",55,7506240672357,2,27111734
12162,"Estuche con 5 puntas pozidriv PZ2 largo 2', Truper Expert",55,7506240672340,2,27111734
12164,"Estuche con 5 puntas pozidriv PZ3 largo 2', Truper Expert",55,7506240672333,2,27111734
12168,"Estuche con 5 puntas planas de 9/32' largo 1', Truper Expert",39,7506240672302,2,27111734
12171,"Estuche con 5 puntas planas de 1/4' largo 2', Truper Expert",55,7506240672289,2,27111734
12173,"Estuche con 5 puntas planas de 9/32' largo 2', Truper Expert",55,7506240672272,2,27111734
12176,"Estuche con 5 puntas planas de 3/8' largo 2', Truper Expert",82,7506240672258,2,27111734
12177,"Estuche con 5 puntas dobles PH1 y 1/4' largo 2', Expert",62,7506240672241,2,27111734
12179,"Estuche con 5 puntas dobles PH2 y 9/32' largo 2', Expert",62,7506240672234,2,27111734
12181,"Cincel de corte frío 1 X 12' con grip, Truper",259,7501206633960,1,27111900
12186,"Estuche con 5 puntas torx T6 largo 1', Truper Expert",36,7506240672210,2,27111734
12191,"Estuche con 5 puntas torx T7 largo 1', Truper Expert",36,7506240672203,2,27111734
12192,"Estuche con 5 puntas torx T8 largo 1', Truper Expert",36,7506240672197,2,27111734
12194,"Estuche con 5 puntas torx T9 largo 1', Truper Expert",36,7506240672180,2,27111734
12197,"Estuche con 5 puntas torx T10 largo 1', Truper Expert",36,7506240672173,2,27111734
12198,"Estuche con 5 puntas torx T15 largo 1', Truper Expert",36,7506240672166,2,27111734
12200,"Estuche con 5 puntas torx T20 largo 1', Truper Expert",36,7506240672159,2,27111734
12201,"Estuche con 5 puntas torx T25 largo 1', Truper Expert",36,7506240672142,2,27111734
12203,"Estuche con 5 puntas torx T27 largo 1', Truper Expert",36,7506240672135,2,27111734
12204,"Estuche con 5 puntas torx T30 largo 1', Truper Expert",36,7506240672128,2,27111734
12206,"Estuche con 5 puntas torx T40 largo 1', Truper Expert",36,7506240672111,2,27111734
12207,"Estuche con 5 puntas torx T6 largo 2', Truper Expert",55,7506240672104,2,27111734
12209,"Estuche con 5 puntas torx T7 largo 2', Truper Expert",55,7506240672098,2,27111734
12210,"Estuche con 5 puntas torx T8 largo 2', Truper Expert",55,7506240672081,2,27111734
12212,"Estuche con 5 puntas torx T9 largo 2', Truper Expert",55,7506240672074,2,27111734
12213,"Estuche con 5 puntas torx T10 largo 2', Truper Expert",55,7506240672067,2,27111734
12215,"Estuche con 5 puntas torx T15 largo 2', Truper Expert",55,7506240672050,2,27111734
12216,"Estuche con 5 puntas torx T20 largo 2', Truper Expert",55,7506240672043,2,27111734
12251,"Cortasetos con motor a gasolina 26 cc, profesional, Truper",5050,7506240636472,1,27112014
12255,"Equipo hidroneumático 100L, bomba Jet inox. 1 HP, TRUPER",8950,7506240633426,1,40151500
12256,"Estuche con 5 puntas torx T25 largo 2', Truper Expert",55,7506240672036,2,27111734
12258,"Copa de diamante turbo 4' x 7/8', TRUPER",1450,7506240625148,1,23131503
12260,"Estuche con 5 puntas torx T27 largo 2', Truper Expert",55,7506240672029,2,27111734
12261,"Estuche con 5 puntas torx T30 largo 2', Truper Expert",55,7506240672012,2,27111734
